,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,fips
2529,Tennessee,47183,Weakley County,10396,3020,13735,7376,0.7568984346559884,0.2198762286130324,0.5370222060429559,47183
2530,Tennessee,47185,White County,9606,2143,11895,7463,0.8075662042875158,0.1801597309794031,0.6274064733081127,47185
2531,Tennessee,47187,Williamson County,86469,50161,139016,36308,0.6220075387005812,0.3608289693272716,0.2611785693733096,47187
2532,Tennessee,47189,Wilson County,50296,22254,74330,28042,0.6766581461052065,0.2993945916857258,0.3772635544194807,47189
2533,Texas,48001,Anderson County,15110,3955,19227,11155,0.7858740313101368,0.2057003172621833,0.5801737140479534,48001
2534,Texas,48003,Andrews County,4943,850,5863,4093,0.8430837455227699,0.1449769742452669,0.698106771277503,48003
2535,Texas,48005,Angelina County,25076,9143,34574,15933,0.7252848961647481,0.2644472725169202,0.4608376236478279,48005
2536,Texas,48007,Aransas County,9239,2916,12290,6323,0.7517493897477624,0.2372660699755899,0.5144833197721725,48007
2537,Texas,48009,Archer County,4300,446,4796,3854,0.896580483736447,0.0929941618015012,0.8035863219349458,48009
2538,Texas,48011,Armstrong County,1035,75,1112,960,0.9307553956834532,0.0674460431654676,0.8633093525179856,48011
2539,Texas,48013,Atascosa County,12039,5876,18118,6163,0.6644773153769732,0.3243183574345954,0.3401589579423777,48013
2540,Texas,48015,Austin County,11447,2951,14554,8496,0.7865191699876323,0.2027621272502404,0.5837570427373918,48015
2541,Texas,48017,Bailey County,1434,409,1860,1025,0.7709677419354839,0.2198924731182795,0.5510752688172044,48017
2542,Texas,48019,Bandera County,10057,2505,12715,7552,0.7909555642941408,0.197011403853716,0.5939441604404248,48019
2543,Texas,48021,Bastrop County,20516,15474,36665,5042,0.5595527069412246,0.4220373653347879,0.1375153416064367,48021
2544,Texas,48023,Baylor County,1494,183,1702,1311,0.8777908343125734,0.1075205640423031,0.7702702702702703,48023
2545,Texas,48025,Bee County,6006,3288,9420,2718,0.6375796178343949,0.3490445859872611,0.2885350318471337,48025
2546,Texas,48027,Bell County,67893,57014,127375,10879,0.5330166830225711,0.4476074582924436,0.0854092247301275,48027
2547,Texas,48029,Bexar County,308618,448452,768952,-139834,0.4013488488228134,0.5831989512999511,-0.1818501024771377,48029
2548,Texas,48031,Blanco County,5443,1911,7441,3532,0.7314877032656901,0.2568203198494826,0.4746673834162075,48031
2549,Texas,48033,Borden County,397,16,416,381,0.9543269230769232,0.0384615384615384,0.9158653846153848,48033
2550,Texas,48035,Bosque County,7469,1561,9126,5908,0.8184308568923954,0.1710497479728249,0.6473811089195705,48035
2551,Texas,48037,Bowie County,27116,10747,38261,16369,0.7087112203026581,0.2808865424322417,0.4278246778704164,48037
2552,Texas,48039,Brazoria County,90433,62228,154984,28205,0.5834989418262531,0.40151241418469,0.181986527641563,48039
2553,Texas,48041,Brazos County,47530,35349,85061,12181,0.5587754670177872,0.4155723539577479,0.1432031130600393,48041
2554,Texas,48043,Brewster County,2461,2258,4822,203,0.5103691414350892,0.4682704272086271,0.042098714226462,48043
2555,Texas,48045,Briscoe County,639,78,725,561,0.8813793103448276,0.1075862068965517,0.7737931034482759,48045
2556,Texas,48047,Brooks County,998,1470,2484,-472,0.4017713365539452,0.5917874396135265,-0.1900161030595812,48047
2557,Texas,48049,Brown County,13698,2107,15969,11591,0.8577869622393387,0.1319431398334272,0.7258438224059114,48049
2558,Texas,48051,Burleson County,6743,1788,8609,4955,0.7832500871181322,0.2076896271343942,0.575560459983738,48051
2559,Texas,48053,Burnet County,18767,5639,24717,13128,0.7592749929198528,0.2281425739369664,0.5311324189828863,48053
2560,Texas,48055,Caldwell County,8031,6672,14973,1359,0.5363654578240834,0.4456020837507513,0.090763374073332,48055
2561,Texas,48057,Calhoun County,5641,2148,7856,3493,0.7180498981670062,0.2734215885947046,0.4446283095723015,48057
2562,Texas,48059,Callahan County,6012,734,6832,5278,0.879976580796253,0.1074355971896955,0.7725409836065574,48059
2563,Texas,48061,Cameron County,49032,64063,114174,-15031,0.4294497871669557,0.5610997249811691,-0.1316499378142134,48061
2564,Texas,48063,Camp County,3626,1394,5060,2232,0.716600790513834,0.2754940711462451,0.4411067193675889,48063
2565,Texas,48065,Carson County,2779,297,3122,2482,0.8901345291479821,0.0951313260730301,0.795003203074952,48065
2566,Texas,48067,Cass County,11033,2795,13927,8238,0.7922021971709629,0.2006893085373734,0.5915128886335894,48067
2567,Texas,48069,Castro County,1602,466,2083,1136,0.7690830532885262,0.2237157945271243,0.5453672587614019,48069
2568,Texas,48071,Chambers County,17353,3997,21652,13356,0.8014502124515056,0.1846018843524847,0.6168483280990209,48071
2569,Texas,48073,Cherokee County,15101,4210,19508,10891,0.7740926799261841,0.2158088989132663,0.5582837810129178,48073
2570,Texas,48075,Childress County,1943,310,2279,1633,0.8525669153137341,0.136024572180781,0.7165423431329531,48075
2571,Texas,48077,Clay County,5069,614,5741,4455,0.8829472217383731,0.1069500087092841,0.7759972130290891,48077
2572,Texas,48079,Cochran County,809,177,1000,632,0.809,0.177,0.6320000000000001,48079
2573,Texas,48081,Coke County,1586,178,1779,1408,0.8915120854412592,0.1000562113546936,0.7914558740865655,48081
2574,Texas,48083,Coleman County,3641,451,4124,3190,0.8828806983511154,0.1093598448108632,0.7735208535402521,48083
2575,Texas,48085,Collin County,252318,230945,492216,21373,0.5126164123067921,0.4691944187104848,0.0434219935963072,48085
2576,Texas,48087,Collingsworth County,1048,155,1218,893,0.8604269293924466,0.1272577996715928,0.7331691297208538,48087
2577,Texas,48089,Colorado County,7472,2420,9975,5052,0.7490726817042607,0.2426065162907268,0.5064661654135338,48089
2578,Texas,48091,Comal County,62740,24826,88863,37914,0.7060306314214014,0.2793738676389498,0.4266567637824516,48091
2579,Texas,48093,Comanche County,5177,853,6086,4324,0.8506408149852119,0.1401577390732829,0.7104830759119289,48093
2580,Texas,48095,Concho County,1058,197,1268,861,0.8343848580441641,0.1553627760252366,0.6790220820189274,48095
2581,Texas,48097,Cooke County,15596,3210,18988,12386,0.8213608594902043,0.1690541394564988,0.6523067200337055,48097
2582,Texas,48099,Coryell County,15438,7565,23490,7873,0.6572158365261813,0.3220519369944657,0.3351638995317156,48099
2583,Texas,48101,Cottle County,540,113,662,427,0.8157099697885196,0.1706948640483383,0.6450151057401813,48101
2584,Texas,48103,Crane County,1247,241,1503,1006,0.8296739853626082,0.1603459747172322,0.669328010645376,48103
2585,Texas,48105,Crockett County,1220,344,1574,876,0.7750952986022872,0.218551461245235,0.5565438373570522,48105
2586,Texas,48107,Crosby County,1396,527,1953,869,0.7147977470558116,0.2698412698412698,0.4449564772145417,48107
2587,Texas,48109,Culberson County,415,438,864,-23,0.480324074074074,0.5069444444444444,-0.0266203703703703,48109
2588,Texas,48111,Dallam County,1389,197,1609,1192,0.8632691112492231,0.1224362958359229,0.7408328154133001,48111
2589,Texas,48113,Dallas County,307076,598576,921638,-291500,0.3331850466235116,0.6494697484261717,-0.31628470180266,48113
2590,Texas,48115,Dawson County,2951,808,3789,2143,0.7788334652942729,0.2132488783320137,0.5655845869622591,48115
2591,Texas,48117,Deaf Smith County,3294,1264,4610,2030,0.7145336225596529,0.2741865509761388,0.4403470715835141,48117
2592,Texas,48119,Delta County,2162,403,2592,1759,0.8341049382716049,0.1554783950617284,0.6786265432098766,48119
2593,Texas,48121,Denton County,222480,188695,417964,33785,0.5322946473858993,0.4514623268989673,0.0808323204869319,48121
2594,Texas,48123,DeWitt County,6567,1494,8118,5073,0.8089430894308943,0.1840354767184035,0.6249076127124908,48123
2595,Texas,48125,Dickens County,853,130,988,723,0.8633603238866396,0.131578947368421,0.7317813765182186,48125
2596,Texas,48127,Dimmit County,1384,2264,3666,-880,0.3775231860338243,0.6175668303327878,-0.2400436442989634,48127
2597,Texas,48129,Donley County,1438,198,1648,1240,0.8725728155339806,0.1201456310679611,0.7524271844660194,48129
2598,Texas,48131,Duval County,2443,2575,5053,-132,0.4834751632693449,0.5095982584603206,-0.0261230951909756,48131
2599,Texas,48133,Eastland County,7237,983,8292,6254,0.8727689339122046,0.1185479980704293,0.7542209358417752,48133
2600,Texas,48135,Ector County,32697,11367,44581,21330,0.733429039276822,0.2549740921020165,0.4784549471748054,48135
2601,Texas,48137,Edwards County,893,168,1066,725,0.8377110694183865,0.1575984990619137,0.6801125703564728,48137
2602,Texas,48139,Ellis County,56717,27565,85493,29152,0.66341103950031,0.3224240581100207,0.3409869813902892,48139
2603,Texas,48141,El Paso County,84331,178126,267215,-93795,0.315592313305765,0.66660180004865,-0.3510094867428849,48141
2604,Texas,48143,Erath County,13684,2916,16853,10768,0.8119622619118257,0.1730255740817658,0.6389366878300599,48143
2605,Texas,48145,Falls County,4177,1899,6133,2278,0.681069623349095,0.3096363932822436,0.3714332300668514,48145
2606,Texas,48147,Fannin County,12171,2655,15004,9516,0.8111836843508398,0.1769528125833111,0.6342308717675287,48147
2607,Texas,48149,Fayette County,10171,2661,12941,7510,0.7859516266130901,0.2056255312572444,0.5803260953558458,48149
2608,Texas,48151,Fisher County,1448,352,1826,1096,0.7929901423877328,0.1927710843373494,0.6002190580503834,48151
2609,Texas,48153,Floyd County,1584,438,2039,1146,0.7768513977439921,0.2148111819519372,0.562040215792055,48153
2610,Texas,48155,Foard County,445,99,551,346,0.8076225045372051,0.1796733212341197,0.6279491833030852,48155
2611,Texas,48157,Fort Bend County,157718,195552,357514,-37834,0.4411519548884799,0.5469771813131793,-0.1058252264246993,48157
2612,Texas,48159,Franklin County,4161,804,5009,3357,0.83070473148333,0.1605110800558993,0.6701936514274307,48159
2613,Texas,48161,Freestone County,6991,1635,8711,5356,0.8025485018941568,0.1876937205831707,0.6148547813109861,48161
2614,Texas,48163,Frio County,2823,2422,5279,401,0.5347603712824398,0.4587990149649555,0.0759613563174843,48163
2615,Texas,48165,Gaines County,5355,576,5995,4779,0.8932443703085905,0.0960800667222685,0.797164303586322,48165
2616,Texas,48167,Galveston County,93911,58842,155060,35069,0.6056429769121631,0.3794789113891397,0.2261640655230233,48167
2617,Texas,48169,Garza County,1413,231,1653,1182,0.8548094373865699,0.1397459165154265,0.7150635208711433,48169
2618,Texas,48171,Gillespie County,12514,3176,15846,9338,0.7897261138457655,0.2004291303799066,0.5892969834658589,48171
2619,Texas,48173,Glasscock County,611,39,653,572,0.9356814701378254,0.0597243491577335,0.8759571209800919,48173
2620,Texas,48175,Goliad County,3085,877,3988,2208,0.7735707121364093,0.2199097291875626,0.5536609829488466,48175
2621,Texas,48177,Gonzales County,5627,1948,7647,3679,0.7358441218778606,0.2547404210801621,0.4811037007976985,48177
2622,Texas,48179,Gray County,6840,829,7782,6011,0.8789514263685428,0.1065278848625032,0.7724235415060396,48179
2623,Texas,48181,Grayson County,44163,14506,59439,29657,0.7429970221571696,0.2440485203317687,0.4989485018254008,48181
2624,Texas,48183,Gregg County,32493,14796,47982,17697,0.6771914467925472,0.3083656371139177,0.3688258096786294,48183
2625,Texas,48185,Grimes County,9432,2833,12413,6599,0.75984854587932,0.2282284701522597,0.5316200757270604,48185
2626,Texas,48187,Guadalupe County,47553,28805,77592,18748,0.6128595731518713,0.3712367254356119,0.2416228477162594,48187
2627,Texas,48189,Hale County,7177,2279,9584,4898,0.7488522537562604,0.2377921535893155,0.5110601001669449,48189
2628,Texas,48191,Hall County,995,168,1168,827,0.8518835616438356,0.1438356164383561,0.7080479452054794,48191
2629,Texas,48193,Hamilton County,3616,641,4349,2975,0.8314555070131064,0.1473902046447459,0.6840653023683605,48193
2630,Texas,48195,Hansford County,1849,166,2047,1683,0.9032730825598436,0.0810942843185149,0.8221787982413287,48195
2631,Texas,48197,Hardeman County,1330,241,1580,1089,0.8417721518987342,0.1525316455696202,0.6892405063291139,48197
2632,Texas,48199,Hardin County,23858,3474,27635,20384,0.8633254930341958,0.1257101501718834,0.7376153428623123,48199
2633,Texas,48201,Harris County,700630,918193,1640818,-217563,0.4270004351488099,0.5595946655875301,-0.1325942304387202,48201
2634,Texas,48203,Harrison County,21466,7908,29710,13558,0.7225176708179064,0.2661730057219791,0.4563446650959273,48203
2635,Texas,48205,Hartley County,1868,195,2078,1673,0.8989412897016362,0.0938402309913378,0.8051010587102984,48205
2636,Texas,48207,Haskell County,1840,353,2214,1487,0.8310749774164409,0.1594399277326106,0.6716350496838303,48207
2637,Texas,48209,Hays County,47680,59524,109357,-11844,0.4360031822379911,0.5443090062821767,-0.1083058240441855,48209
2638,Texas,48211,Hemphill County,1486,206,1720,1280,0.8639534883720931,0.1197674418604651,0.7441860465116279,48211
2639,Texas,48213,Henderson County,28911,7060,36310,21851,0.7962269347287249,0.1944367942715505,0.6017901404571744,48213
2640,Texas,48215,Hidalgo County,90527,128199,220884,-37672,0.409839553792941,0.5803906122670723,-0.1705510584741312,48215
2641,Texas,48217,Hill County,11926,2860,14931,9066,0.7987408746902418,0.1915477864844953,0.6071930882057465,48217
2642,Texas,48219,Hockley County,6536,1482,8095,5054,0.8074119827053737,0.18307597282273,0.6243360098826436,48219
2643,Texas,48221,Hood County,26496,5648,32541,20848,0.8142343505116623,0.1735656556344304,0.6406686948772319,48221
2644,Texas,48223,Hopkins County,12719,3046,15939,9673,0.797979797979798,0.1911035824079302,0.6068762155718678,48223
2645,Texas,48225,Houston County,7060,2314,9437,4746,0.7481191056479813,0.2452050439758397,0.5029140616721416,48225
2646,Texas,48227,Howard County,8054,2069,10240,5985,0.7865234375,0.20205078125,0.58447265625,48227
2647,Texas,48229,Hudspeth County,779,371,1165,408,0.6686695278969957,0.3184549356223176,0.3502145922746781,48229
2648,Texas,48231,Hunt County,29163,8906,38574,20257,0.7560273759527143,0.2308809042360139,0.5251464717167004,48231
2649,Texas,48233,Hutchinson County,7681,965,8771,6716,0.8757268270436667,0.1100216622962034,0.7657051647474633,48233
2650,Texas,48235,Irion County,759,120,889,639,0.8537682789651294,0.1349831271091113,0.718785151856018,48235
2651,Texas,48237,Jack County,3418,331,3782,3087,0.9037546271813856,0.0875198307773664,0.8162347964040191,48237
2652,Texas,48239,Jackson County,5231,1033,6340,4198,0.8250788643533123,0.1629337539432176,0.6621451104100947,48239
2653,Texas,48241,Jasper County,12542,2954,15608,9588,0.8035622757560226,0.1892619169656586,0.6143003587903639,48241
2654,Texas,48243,Jeff Davis County,784,501,1305,283,0.6007662835249042,0.3839080459770115,0.2168582375478927,48243
2655,Texas,48245,Jefferson County,47570,46073,94739,1497,0.5021163406833511,0.4863150339353381,0.0158013067480129,48245
2656,Texas,48247,Jim Hogg County,833,1197,2036,-364,0.4091355599214145,0.5879174852652259,-0.1787819253438113,48247
2657,Texas,48249,Jim Wells County,7453,6119,13669,1334,0.5452483722291316,0.447655278367108,0.0975930938620235,48249
2658,Texas,48251,Johnson County,54628,16464,72005,38164,0.7586695368377196,0.2286507881397125,0.5300187486980071,48251
2659,Texas,48253,Jones County,5660,999,6741,4661,0.8396380358997182,0.1481975967957276,0.6914404391039906,48253
2660,Texas,48255,Karnes County,3968,1234,5249,2734,0.7559535149552296,0.2350923985521051,0.5208611164031244,48255
2661,Texas,48257,Kaufman County,37624,18405,56703,19219,0.6635275029539883,0.3245860007407015,0.3389415022132868,48257
2662,Texas,48259,Kendall County,20083,6020,26438,14063,0.7596262954837734,0.2277025493607685,0.5319237461230047,48259
2663,Texas,48261,Kenedy County,127,65,194,62,0.654639175257732,0.3350515463917525,0.3195876288659794,48261
2664,Texas,48263,Kent County,411,47,462,364,0.8896103896103896,0.1017316017316017,0.7878787878787878,48263
2665,Texas,48265,Kerr County,20879,6524,27745,14355,0.7525319877455398,0.2351414669309785,0.5173905208145612,48265
2666,Texas,48267,Kimble County,1987,284,2292,1703,0.8669284467713787,0.1239092495636998,0.7430191972076788,48267
2667,Texas,48269,King County,151,8,159,143,0.949685534591195,0.050314465408805,0.89937106918239,48269
2668,Texas,48271,Kinney County,1144,446,1603,698,0.7136618839675608,0.2782283218964441,0.4354335620711166,48271
2669,Texas,48273,Kleberg County,5504,5314,10944,190,0.5029239766081871,0.485562865497076,0.0173611111111111,48273
2670,Texas,48275,Knox County,1180,265,1456,915,0.8104395604395604,0.1820054945054945,0.6284340659340659,48275
2671,Texas,48277,Lamar County,16760,4458,21418,12302,0.7825193762256046,0.2081426837239705,0.5743766925016341,48277
2672,Texas,48279,Lamb County,3521,840,4408,2681,0.7987749546279492,0.190562613430127,0.6082123411978222,48279
2673,Texas,48281,Lampasas County,8086,2144,10399,5942,0.7775747668045004,0.2061736705452447,0.5714010962592557,48281
2674,Texas,48283,La Salle County,1335,1052,2406,283,0.5548628428927681,0.4372402327514547,0.1176226101413134,48283
2675,Texas,48285,Lavaca County,8804,1333,10197,7471,0.8633911934882809,0.1307247229577326,0.7326664705305482,48285
2676,Texas,48287,Lee County,6255,1750,8086,4505,0.7735592381894633,0.2164234479347019,0.5571357902547613,48287
2677,Texas,48289,Leon County,7523,1072,8674,6451,0.8673045884251787,0.1235877334563062,0.7437168549688724,48289
2678,Texas,48291,Liberty County,23302,5785,29334,17517,0.7943683098111407,0.1972114270130224,0.5971568827981183,48291
2679,Texas,48293,Limestone County,6789,2213,9095,4576,0.7464540956569544,0.2433205057724024,0.503133589884552,48293
2680,Texas,48295,Lipscomb County,1205,131,1353,1074,0.8906134515890614,0.0968218773096821,0.7937915742793792,48295
2681,Texas,48297,Live Oak County,4199,819,5054,3380,0.8308270676691729,0.1620498614958448,0.668777206173328,48297
2682,Texas,48299,Llano County,10079,2465,12660,7614,0.796129541864139,0.1947077409162717,0.6014218009478672,48299
2683,Texas,48301,Loving County,60,4,66,56,0.9090909090909092,0.0606060606060606,0.8484848484848484,48301
2684,Texas,48303,Lubbock County,78861,40017,120771,38844,0.6529796060312493,0.3313461012991529,0.3216335047320963,48303
2685,Texas,48305,Lynn County,1853,428,2293,1425,0.8081116441343218,0.1866550370693414,0.6214566070649803,48305
2686,Texas,48307,McCulloch County,2904,490,3436,2414,0.8451688009313155,0.1426076833527357,0.7025611175785798,48307
2687,Texas,48309,McLennan County,59543,36688,97771,22855,0.6090047150995694,0.3752441930633828,0.2337605220361866,48309
2688,Texas,48311,McMullen County,460,53,516,407,0.8914728682170543,0.1027131782945736,0.7887596899224807,48311
2689,Texas,48313,Madison County,4169,1088,5297,3081,0.7870492731734944,0.2053992826127997,0.5816499905606947,48313
2690,Texas,48315,Marion County,3470,1339,4864,2131,0.7134046052631579,0.2752878289473684,0.4381167763157894,48315
2691,Texas,48317,Martin County,1857,288,2160,1569,0.8597222222222223,0.1333333333333333,0.726388888888889,48317
2692,Texas,48319,Mason County,1991,457,2474,1534,0.8047696038803557,0.1847210994341148,0.6200485044462409,48319
2693,Texas,48321,Matagorda County,9845,3733,13726,6112,0.7172519306425761,0.2719656127058137,0.4452863179367623,48321
2694,Texas,48323,Maverick County,6881,8332,15346,-1451,0.4483904600547373,0.5429427863938485,-0.0945523263391111,48323
2695,Texas,48325,Medina County,15642,6773,22644,8869,0.690779014308426,0.2991079314608726,0.3916710828475534,48325
2696,Texas,48327,Menard County,823,197,1028,626,0.8005836575875487,0.1916342412451362,0.6089494163424125,48327
2697,Texas,48329,Midland County,45624,12329,58856,33295,0.7751801005844774,0.209477368492592,0.5657027320918853,48329
2698,Texas,48331,Milam County,7984,2496,10576,5488,0.7549167927382754,0.2360060514372163,0.5189107413010591,48331
2699,Texas,48333,Mills County,2217,271,2505,1946,0.8850299401197604,0.1081836327345309,0.7768463073852295,48333
2700,Texas,48335,Mitchell County,2170,397,2579,1773,0.8414113997673517,0.1539356339666537,0.6874757658006979,48335
2701,Texas,48337,Montague County,8615,1097,9814,7518,0.8778275932341553,0.111779091094355,0.7660485021398002,48337
2702,Texas,48339,Montgomery County,193382,74377,271451,119005,0.7124011331695224,0.2739978854378875,0.4384032477316348,48339
2703,Texas,48341,Moore County,4359,1062,5508,3297,0.7913943355119826,0.1928104575163398,0.5985838779956427,48341
2704,Texas,48343,Morris County,3872,1669,5587,2203,0.6930374082691964,0.2987291927689278,0.3943082155002685,48343
2705,Texas,48345,Motley County,604,46,652,558,0.9263803680981596,0.0705521472392638,0.8558282208588956,48345
2706,Texas,48347,Nacogdoches County,17378,9000,26763,8378,0.6493292979112955,0.3362851698240107,0.3130441280872847,48347
2707,Texas,48349,Navarro County,13800,5101,19121,8699,0.7217195753360179,0.2667747502745672,0.4549448250614507,48349
2708,Texas,48351,Newton County,4882,1173,6094,3709,0.8011158516573679,0.1924844108959632,0.6086314407614046,48351
2709,Texas,48353,Nolan County,4131,1162,5356,2969,0.7712845407020165,0.2169529499626587,0.5543315907393578,48353
2710,Texas,48355,Nueces County,64617,60925,127314,3692,0.5075404118949998,0.4785412444821465,0.0289991674128532,48355
2711,Texas,48357,Ochiltree County,2812,302,3156,2510,0.8910012674271229,0.0956907477820025,0.7953105196451205,48357
2712,Texas,48359,Oldham County,917,81,1009,836,0.908820614469772,0.0802775024777007,0.8285431119920713,48359
2713,Texas,48361,Orange County,29186,6357,35994,22829,0.8108573651164083,0.1766127687947991,0.6342445963216091,48361
2714,Texas,48363,Palo Pinto County,10179,2178,12485,8001,0.8152983580296356,0.1744493392070484,0.640849018822587,48363
2715,Texas,48365,Panola County,9326,2057,11451,7269,0.8144266876255349,0.1796349663784822,0.6347917212470527,48365
2716,Texas,48367,Parker County,62045,13017,76128,49028,0.8150089323245061,0.1709883354350567,0.6440205968894493,48367
2717,Texas,48369,Parmer County,2135,488,2650,1647,0.8056603773584906,0.1841509433962264,0.6215094339622642,48369
2718,Texas,48371,Pecos County,3215,1382,4668,1833,0.6887317909168809,0.2960582690659811,0.3926735218508997,48371
2719,Texas,48373,Polk County,18573,5387,24181,13186,0.7680823787270998,0.2227782143004838,0.545304164426616,48373
2720,Texas,48375,Potter County,22820,9921,33321,12899,0.6848533957564299,0.2977401638606284,0.3871132318958014,48375
2721,Texas,48377,Presidio County,721,1463,2217,-742,0.3252142534957149,0.6599007668019846,-0.3346865133062697,48377
2722,Texas,48379,Rains County,5155,842,6053,4313,0.8516438129852966,0.1391045762431852,0.7125392367421114,48379
2723,Texas,48381,Randall County,50796,12802,64674,37994,0.7854160868355134,0.1979466246095803,0.5874694622259331,48381
2724,Texas,48383,Reagan County,942,172,1124,770,0.8380782918149466,0.1530249110320284,0.6850533807829182,48383
2725,Texas,48385,Real County,1643,320,1982,1323,0.8289606458123108,0.1614530776992936,0.6675075681130171,48385
2726,Texas,48387,Red River County,4517,1246,5806,3271,0.7779882879779538,0.2146055804340337,0.5633827075439201,48387
2727,Texas,48389,Reeves County,2254,1395,3687,859,0.6113371304583672,0.3783563873067534,0.2329807431516137,48389
2728,Texas,48391,Refugio County,2210,1108,3366,1102,0.6565656565656566,0.3291740938799762,0.3273915626856803,48391
2729,Texas,48393,Roberts County,529,17,550,512,0.9618181818181818,0.0309090909090909,0.9309090909090908,48393
2730,Texas,48395,Robertson County,5646,2374,8099,3272,0.6971231016174836,0.2931226077293493,0.4040004938881343,48395
2731,Texas,48397,Rockwall County,36726,16412,53891,20314,0.6814867046445603,0.304540646861257,0.3769460577833033,48397
2732,Texas,48399,Runnels County,3807,552,4409,3255,0.8634611022907689,0.1251984577001587,0.7382626445906101,48399
2733,Texas,48401,Rusk County,16534,4629,21368,11905,0.7737738674653688,0.2166323474354174,0.5571415200299513,48401
2734,Texas,48403,Sabine County,4784,669,5487,4115,0.8718789866958265,0.1219245489338436,0.7499544377619829,48403
2735,Texas,48405,San Augustine County,3007,980,4002,2027,0.7513743128435783,0.2448775612193903,0.506496751624188,48405
2736,Texas,48407,San Jacinto County,10161,2337,12638,7824,0.8040037980693148,0.1849184997626206,0.6190852983066941,48407
2737,Texas,48409,San Patricio County,16516,8988,25888,7528,0.6379789864029666,0.3471878862793572,0.2907911001236093,48409
2738,Texas,48411,San Saba County,2308,287,2602,2021,0.8870099923136049,0.1102997694081475,0.7767102229054573,48411
2739,Texas,48413,Schleicher County,940,211,1159,729,0.811044003451251,0.182053494391717,0.628990509059534,48413
2740,Texas,48415,Scurry County,4983,818,5869,4165,0.8490373147043789,0.1393763843925711,0.7096609303118078,48415
2741,Texas,48417,Shackelford County,1484,130,1628,1354,0.9115479115479116,0.0798525798525798,0.8316953316953317,48417
2742,Texas,48419,Shelby County,7975,2068,10084,5907,0.7908568028560096,0.2050773502578342,0.5857794525981754,48419
2743,Texas,48421,Sherman County,886,91,991,795,0.8940464177598385,0.0918264379414732,0.8022199798183652,48421
2744,Texas,48423,Smith County,69080,29615,100075,39465,0.6902822882837871,0.2959280539595303,0.3943542343242567,48423
2745,Texas,48425,Somervell County,4105,768,4947,3337,0.8297958358601173,0.1552456033959975,0.6745502324641197,48425
2746,Texas,48427,Starr County,8247,9123,17525,-876,0.4705848787446505,0.5205706134094151,-0.0499857346647646,48427
2747,Texas,48429,Stephens County,3385,397,3800,2988,0.8907894736842106,0.1044736842105263,0.7863157894736843,48429
2748,Texas,48431,Sterling County,584,51,639,533,0.9139280125195618,0.0798122065727699,0.8341158059467918,48431
2749,Texas,48433,Stonewall County,615,116,736,499,0.8355978260869565,0.1576086956521739,0.6779891304347826,48433
2750,Texas,48435,Sutton County,1222,322,1557,900,0.7848426461143224,0.2068079640333975,0.5780346820809248,48435
2751,Texas,48437,Swisher County,1845,478,2355,1367,0.7834394904458599,0.2029723991507431,0.5804670912951169,48437
2752,Texas,48439,Tarrant County,409741,411567,834697,-1826,0.490885914289856,0.4930735344681962,-0.0021876201783401,48439
2753,Texas,48441,Taylor County,39547,14588,55112,24959,0.717575119756133,0.2646973435912324,0.4528777761649005,48441
2754,Texas,48443,Terrell County,334,119,458,215,0.7292576419213974,0.259825327510917,0.4694323144104804,48443
2755,Texas,48445,Terry County,2812,757,3612,2055,0.778516057585825,0.209579180509413,0.5689368770764119,48445
2756,Texas,48447,Throckmorton County,806,82,899,724,0.896551724137931,0.0912124582869855,0.8053392658509455,48447
2757,Texas,48449,Titus County,7570,2856,10539,4714,0.7182844672170036,0.2709934528892684,0.4472910143277351,48449
2758,Texas,48451,Tom Green County,32313,12239,45210,20074,0.7147312541473125,0.2707144437071444,0.4440168104401681,48451
2759,Texas,48453,Travis County,161337,435860,610349,-274523,0.2643356505867954,0.7141160221447074,-0.4497803715579119,48453
2760,Texas,48455,Trinity County,5579,1323,6938,4256,0.8041222254251946,0.1906889593542807,0.6134332660709139,48455
2761,Texas,48457,Tyler County,8194,1403,9660,6791,0.84824016563147,0.1452380952380952,0.7030020703933747,48457
2762,Texas,48459,Upshur County,15809,2877,18887,12932,0.8370307618997194,0.1523269974056229,0.6847037644940964,48459
2763,Texas,48461,Upton County,1178,170,1368,1008,0.8611111111111112,0.1242690058479532,0.736842105263158,48461
2764,Texas,48463,Uvalde County,6174,4073,10342,2101,0.5969831754012763,0.3938309804679946,0.2031521949332817,48463
2765,Texas,48465,Val Verde County,8284,6771,15272,1513,0.5424305919329492,0.4433603981141959,0.0990701938187532,48465
2766,Texas,48467,Van Zandt County,22270,3516,25994,18754,0.8567361698853582,0.1352619835346618,0.7214741863506964,48467
2767,Texas,48469,Victoria County,23358,10380,34188,12978,0.6832221832221832,0.3036153036153036,0.3796068796068796,48469
2768,Texas,48471,Walker County,15375,7884,23612,7491,0.6511519566322209,0.333898017956971,0.3172539386752498,48471
2769,Texas,48473,Waller County,14260,8191,22734,6069,0.6272543327175156,0.3602973519838128,0.2669569807337028,48473
2770,Texas,48475,Ward County,3241,764,4060,2477,0.7982758620689655,0.1881773399014778,0.6100985221674877,48475
2771,Texas,48477,Washington County,12959,4261,17418,8698,0.7440004592949822,0.2446319898955103,0.4993684693994717,48477
2772,Texas,48479,Webb County,25898,41820,68397,-15922,0.3786423381142448,0.6114303258914865,-0.2327879877772417,48479
